tconst;title;originalTitle;startYear;genres;actors;directors;poster_id;overview;origin_group;runtimeMinutes
tt0149556;Het 14e kippetje;Het 14e kippetje;1998;Comedy,Drama,Romance;Alice Reijs,Antonie Kamerling,Cecile Heuer;Hany Abu-Assad;;"Daniel Ackerman et Francesca Moorman sont en retard à leur mariage et doivent appeler un taxi. Ils ne savent pas où se trouve le restaurant convenu, alors ils recherchent quelqu'un qui le sait.
Pendant ce temps, de vieux amis du couple se retrouvent au restaurant. Martin Teitel, Harold Cammer, Philip Berman et Alfred Fener se remémorent ensemble le passé.
Au bout d'un moment, les parents de Francesca et la mère de Daniel arrivent également au restaurant et un gros désordre s'ensuit lorsque Harold et le père de Francesca lancent un concours culinaire.
Vers la fin du film, Daniel et Francesca arrivent au restaurant ""Le Jardin de Paris"" et un dénouement s'ensuit qui bouleverse toute l'histoire.";européen;88
tt0149613;Nest of Spies;Alerte au deuxième bureau;1956;Drama;Christian Barbier,Frank Villard,Geneviève Kervine;Jean Stelli;/mt4uKXrW1WRJTLIxdVBV7YFEG8e.jpg;La mort mystérieuse d'un criminel bien connu déclenche une enquête sur la sécurité nationale.;français;86
tt0149653;L'Ami de la famille;L'ami de la famille;1957;Comedy;Annette Poivre,Béatrice Altariba,Darry Cowl;Jacques Pinoteau;/2IMNNB048z3sdKX7JjFjjj0IKcp.jpg;;français;90
tt0149716;Happy Arenas;Arènes joyeuses;1958;Comedy;Antoine Balpêtré,Danielle Godet,Eulalia Montero;Maurice de Canonge;/4FlHCE4fcM7B2jNceTP8Qvdkhm0.jpg;;français;107
tt0149840;Белый танец;Belyy tanets;1981;Drama;Aleksandr Potapov,Boris Novikov,Ivars Kalnins;Valentin Vinogradov;/3D4Q1QyTJuIGrdGKLdC8k2ryt1Q.jpg;;européen;70
tt0149924;Hello youth;Bonjour jeunesse;1957;Drama;Alexandre Rignault,Camille Bert,Christian Fourcade;Maurice Cam;/ZCqbB7kntd1QzXmXvpu6xT4YdX.jpg;;français;90
tt0150008;It was in May;Bylo to v máji;1951;Comedy;Bohus Hradil,Ella Nollová,Jana Dítetová;Martin Fric, Václav Berdych;/tkXqmVP5Ohj7f8pF8kdfj51JKUS.jpg;;européen;88
tt0150010;Bécassine;Bécassine;1940;Comedy;Alice Tissot,Annie France,Daniel Clérice;Pierre Caron;/gqLeq0uIJHNiH03xhMLkQ1ifpJE.jpg;Une petite Bretonne tente de sauver la fille de son patron d'un mariage malheureux.;français;93
tt0150137;Čistá řeka;Cistá reka;1978;Drama;Anna Wetlinská,Arnost Faltýnek,Frantisek Nemec;Stepán Skalský;/x0D5npzHYbAd0b5gr0lCOOS7ieg.jpg;Pavel Tomás (Juraj Durdiak), fraîchement diplômé, entre comme assistant dans le bureau de santé publique d'une ville de district. Alors que les autorités sanitaires passent la rivière Kamenice, Pavel remarque de grandes plaques de mousse à la surface de l'eau, et le ...;européen;87
tt0150189;Continuavano a chiamarli i due piloti più matti del mondo;Continuavano a chiamarli i due piloti più matti del mondo;1972;Comedy;Ciccio Ingrassia,Didi Perego,Enzo Andronico;Mariano Laurenti;/jmWi9hBNHZSE4eYfMWo5IlRv8k9.jpg;Les fils d'un milliardaire détournent un avion parce que leur père s'oppose à leur histoire d'amour avec deux filles pauvres.;européen;86
tt0150239;Cucciolo;Cucciolo;1998;Comedy;Bruno Gambarotta,Claudia Koll,Gisella Sofio;Neri Parenti;/2PKCij6DZgreXNRcr4KfB8UnOpu.jpg;;européen;96
tt0150331;The Graduates of the Last Row;Les diplômés du dernier rang;1982;Comedy;Charles Gérard,Henri Guybet,Jacques Martial;Christian Gion;/ab8AtAZk44WBt4N34RlkSPMBTWl.jpg;Les étudiants d'une prestigieuse faculté de droit font de leur mieux pour tout gâcher.;français;95
tt0150364;Professor Vidor Minorka's Great Day;Doktor Minorka Vidor nagy napja;1987;Comedy;Borbála Boldoghy,Dénes Ujlaky,Eszter Csákányi;András Sólyom;/n8lej8JB9Xgv3VcU4VW6aO0Iq9z.jpg;Film familial hongrois.;européen;82
tt0150371;La donna degli altri è sempre più bella;La donna degli altri è sempre più bella;1963;Comedy;Alberto Bonucci,Anita Todesco,Ciccio Ingrassia;Marino Girolami;/uBbW06v5Oi1zaTGpZhMtNFtvEDe.jpg;Cinq épisodes qui montrent l'infidélité pathologique des Italiens dans le mariage.;européen;103
tt0150412;I due Crociati;I due crociati;1968;Comedy;Ciccio Ingrassia,Enzo Andronico,Fiorenzo Fiorentini;Giuseppe Orlandini;/9SEFNNOygg0b30AHIctgwLTdojU.jpg;Deux croisés incompétents sabotent presque le plan des chrétiens de conquérir Jérusalem.;européen;100
tt0150414;2 mattacchioni al Moulin Rouge;2 mattacchioni al Moulin Rouge;1964;Comedy;Annie Gorassini,Antonella Steni,Ciccio Ingrassia;Giuseppe Vari;/eLKuUKyPF3JJx946Xqu4gVJjUzm.jpg;Une danseuse a été assassinée dans un club de strip-tease mais son corps semble avoir disparu.;européen;90
tt0150415;I due vigili;I due vigili;1967;Comedy;Britt Garland,Ciccio Ingrassia,Dada Gallotti;Giuseppe Orlandini;/oq795CpZLtqWT9bpPjitMfxi7Zg.jpg;Deux agents de la circulation aident à capturer un dangereux voleur après avoir involontairement contribué à lui permettre de s'enfuir avec le butin.;européen;90
tt0150482;Escapada;Escapada;1983;Comedy;Constantin Maru,Geo Saizescu,George Constantin;Cornel Diaconu;/2S6zUnzugwFbNeP5tEnJ1uoXYqQ.jpg;Un groupe de camarades de rang ascendant de la même usine partent en voyage de chasse organisé illégalement avec quelques mésaventures « romantiques » intentionnelles.;européen;79
tt0150484;Escoriandoli;Escoriandoli;1996;Comedy;Alberto Capone,Antonio Rezza,Carla Cassola;Antonio Rezza, Flavia Mastrella;;"Lors d'un enterrement, une liaison clandestine a lieu entre Giuliano, le frère du défunt, et Tarcisia, l'épouse du défunt, alimentée par les « idées pourries » qui sortent parfois de la bouche du mort ; avec l'arrivée du croque-mort Rolando et de ses compagnons, arrivés à l'aube pour récupérer le cercueil, les deux sont obligés de se cacher à l'intérieur. Rolando rencontre Ida, une jeune femme insatisfaite de son mariage avec Fiore, un vieil homme qui ne fait que lire le journal et dormir. L'amour s'épanouit entre les deux, mais soudain Rolando est frappé par une sénescence fulgurante tandis que Fiore, qui a appris d'Ida qu'elle a rencontré un autre homme, commence visiblement à rajeunir. 
Lorsque Rolando part vivre avec Ida, Fiore l'avertit qu'il a creusé sa propre tombe. Fiore sort, déterminée à commencer une nouvelle vie, mais est heurtée par une voiture ; la voiture est conduite par M. Filippo Propriétaire, entrepreneur à succès et père de Sabrina, une fille qui a perdu tout intérêt pour toutes sortes de choses. Alors ses parents se tournent vers une Comunità Contro, un centre dirigé par le professeur Coatta (Antonio Rezza) qui tente de neutraliser ceux qui ne respectent pas le bon goût. 
Sabrina sera une autre victime du système ; le poète Giacane entre dans une profonde crise existentielle et est submergé par un sentiment de culpabilité pour avoir marché sur le pied d'un gros homme auprès duquel il s'est excusé mais n'a pas obtenu de pardon dans un bus bondé. Aidé par";européen;84
tt0150699;Gauner-Serenade;Gauner-Serenade;1960;Comedy;Ady Berber,Balduin Baas,Chris Howland;Thomas Engel;;Fred et Chris apparaissent comme des chanteurs d'ambiance et pop et y réussissent assez bien. Un jour, contre leur gré, ils se retrouvent mêlés à une affaire d'espionnage. Ils se sentent désormais persécutés par le cerveau « Pappi » ainsi que par la police et rejoignent donc une troupe de spectacles de variétés dirigée par un certain Gorgonzolo. Grâce à ce cirque ambulant, ils parviennent enfin à passer la frontière sans se faire remarquer. Les deux chanteurs rencontrent bientôt deux jolies jeunes femmes, les frères et sœurs danseurs Ruby et Rosy, dont ils tombent rapidement amoureux. Mais les poursuivants ne lâchent pas et finalement Fred et Chris doivent faire face à leurs problèmes jusqu'à ce que tout se résout dans une fin heureuse, comme dans une comédie.;européen;92
tt0150712;Gertrudis Bocanegra;Gertrudis;1992;Drama;Angélica Aragón,César Évora,Eduardo Palomo;Ernesto Medina;/2j06xxX4yiNMEmsbxKZAM7reGyQ.jpg;Biopic sur une femme qui a joué un rôle courageux dans la résistance contre l'occupation française du Mexique au début des années 1800.;européen;98
tt0150969;The Blue Star Hotel;Hotel Modrá hvezda;1941;Comedy,Romance;Adina Mandlová,Antonín Novotný,Ella Nollová;Martin Fric;/jxpGrWO95BpcnRgboQqI9Vm4NGo.jpg;Zuzanka (Natasa Gollová) peut enfin arrêter de faire la vaisselle à l'hôtel Mercur après qu'une tante lointaine lui ait légué son propre hôtel - Blue Star. Elle se dirige fièrement vers l'hôtel de luxe du centre-ville et est immédiatement...;européen;89
tt0151259;Крепыш;Krepysh;1982;Drama;Algimantas Masiulis,Andrey Martynov,Antonina Shuranova;Aleksandr Zguridi, Nana Kldiashvili;/mU3L09VWCZcaT75RY0tsCqCcmr.jpg;;européen;92
tt0151336;Liebesgrüße aus der Lederhose 4: Die versaute Hochzeitsnacht;Liebesgrüße aus der Lederhose 4: Die versaute Hochzeitsnacht;1978;Comedy;Erich Kleiber,Fee Heger,Franz Muxeneder;Gunter Otto;/zbaUDpQWp79P170kPZSVG7rtdJU.jpg;Deux responsables des chemins de fer achètent une ancienne voie ferrée à Kleinbach et commencent à transporter des touristes. Leurs services incluent du champagne, de la danse et du sexe.;européen;95
tt0151483;The Man Who Could Not Laugh;Mannen som ikke kunne le;1968;Comedy;Alf Prøysen,Birgitta Andersson,Bjørn Sand;Bo Hermansson;/yqaH5eG3F6rJtOUufd2a63xxyi4.jpg;Un homme incapable de rire se fait aider par un psychiatre.;européen;98
tt0151571;Mikoláš Aleš;Mikolás Ales;1952;Drama;Bedrich Karen,Dana Medrická,Frantisek Kovárík;Václav Krska;/sS2xXzdIvovA1b55zutByMDttpW.jpg;;européen;120
tt0151679;Mutter sein dagegen sehr;Mutter sein dagegen sehr;1951;Comedy;Alex Firsow,Erika von Thellmann,Gertrud Kückelmann;Viktor Tourjansky;;La veuve Florentine a adopté trois enfants. Ils craignent pour l'amour de leur nouvelle mère lorsqu'elle tombe amoureuse de l'architecte Curt May. Ensemble, ils veulent le chasser de la maison.;européen;94
tt0151707;Na tý louce zelený;Na tý louce zelený;1940;Comedy;Helena Busová,Jaroslav Bráska,Jirí Hron;Karel Lamac;;;européen;84
tt0151892;Paniekzaaiers;Paniekzaaiers;1986;Comedy;Camilia Blereau,Chris Cauwenberghs,Gaston Berghmans;Patrick Le Bon;/5MGTxqt2vOp3Fes9IhckP8q2XGR.jpg;Gaston et Léo sont membres de la police motorisée. Ils ne sont pas tous les deux très malins et après une énième gaffe, ils sont obligés d'effectuer des patrouilles à pied. Pendant ce temps, un mystérieux méchant kidnappe des femmes. Gaston et Léo tentent de s'en sortir.;européen;95
tt0151901;Papà dice messa;Papà dice messa;1996;Comedy;Antonio Ballerio,Felice Andreasi,Giacomo Pozzetto;Renato Pozzetto;/gyHnH9pSXsLQylWJO06BBcqEJtr.jpg;"Don Arturo est curé d'une petite église de la périphérie de Milan, presque toujours semi-déserte, accablée par la volonté de l'évêque de le transférer dans les Monts Lepini. Un soir, Francesco, le fils secret de Don Arturo (qu'il avait avant de devenir prêtre), et sa petite amie Matilda arrivent à l'église pour demander l'hospitalité pour la nuit ; le lendemain matin, Francesco disparaît dans les airs, laissant Matilda, enceinte, seule à l'église.
Don Arturo décide de ne pas abandonner la jeune fille et tous deux partent à la recherche de Francesco aidé par Zobeide, un ami transsexuel de Matilda, qui a une liaison avec un commissaire de police. Ils découvriront que Francesco était impliqué dans un réseau criminel dirigé par son beau-père ; Étonnamment, le garçon a non seulement fui son beau-père, mais est également entré au séminaire pour suivre les traces de son père et est sur le point de prononcer ses vœux.
Don Arturo parvient à empêcher que Francesco soit tué par son beau-père, qui sera arrêté. Pendant ce temps, Matilda donne naissance à une petite fille. Peu de temps après, le curé, assisté de son fils, baptise sa petite-fille ; à ce moment-là, Francesco comprend que sa place est à côté de Mathilde et quitte le séminaire.";européen;100
tt0151996;Plavecký mariáš;Plavecký mariás;1953;Comedy;Eman Fiala,Jaroslav Mares,Jaroslav Marvan;Václav Wasserman;/wi08hEBGPFQDmXwM7j3tUwvmW8j.jpg;;européen;85
tt0152238;A Charming Man;Roztomilý clovek;1941;Comedy;Antonín Zacpal,Ella Nollová,Frantisek Filipovský;Martin Fric;/AdQ4IvAIgyvAG88gEI26oddmxm4.jpg;Le rédacteur en chef Viktor Bláha est un farceur notoire. Il aime inventer des histoires folles et aime s'amuser aux dépens de son entourage. Jusqu'au jour où il rencontre une jolie fille qui a une imagination encore plus grande que la sienne et peut garder...;européen;86
tt0152789;Sons of the Mountains;Synove hor;1956;Drama;Eman Fiala,Frantisek Hanus,Jan Cmíral;Cenek Duba;/a0lvNjrv0Wur9ua80r5yKG3npZv.jpg;;européen;96
tt0152976;Thunder Over Paris;Tempête;1940;Drama;André Luguet,Annie Ducaux,Arletty;Dominique Bernard-Deschamps;/zVxDbNeEfGrgbRQQ3lzpvy2OyUN.jpg;Un escroc international traqué par la police vient à Paris pour sauver sa fille des griffes d'un ami maître chanteur d'un chanteur de cabaret aux tenues farfelues.;français;97
tt0153331;The Tunnel;El túnel;1952;Drama;Beba Bidart,Bernardo Perrone,Carlos Thompson;León Klimovsky;/ofnIXkmrz82XikZWtQR4dzy4XoF.jpg;Adaptation du chef-d’œuvre d’Ernesto Sábato : Le Tunnel.;européen;94
tt0153484;Valentin Dobrotivý;Valentin Dobrotivý;1942;Comedy;Eman Fiala,Hana Vítová,Ladislav Pesek;Martin Fric;;Comédie loufoque sur une farce qui aurait pu coûter cher. Valentin Plavec, un employé d'assurance très travailleur mais aussi très naïf, devient la cible des blagues et des farces sans fin de ses collègues Bejsovec et Voborník. H...;européen;100
tt0153521;La verginella;La verginella;1975;Drama;Bianca Toso,Elga Paoli,Gianni Musy;Mario Sequi;/20rYxRsh4U4e4BJ1NrkGITfIwet.jpg;Une lycéenne est attirée dans la prostitution par un photographe de mode.;européen;95
tt0153524;Veselý souboj;Vesely souboj;1951;Comedy;Antonín Holzinger,Gustav Nezval,Jaroslav Marvan;Milos Makovec;;;européen;93
tt0153623;Wadi 1981 - 1991;Wadi 1981-1991;1992;Documentary;;Amos Gitai;;Gitai visite une vallée à l'extérieur de Haïfa en 1981 pour documenter les squatteurs arabes et juifs en marge de la société israélienne, puis revient dix ans plus tard pour voir si les relations sociales ont changé.;français;97
tt0154031;La zia di Monica;La zia di Monica;1980;Comedy,Drama;Carlo Perone,Eleonora Green,Gianni Dei;Giorgio Mille;/hZweXEbEi8MSuhhQOvABeJdrynQ.jpg;"Monica est une lycéenne joyeuse, jeune et surtout intelligente : elle sait ce qu'elle attend des hommes. Ses amis ont cependant un peu moins d'expérience en la matière ; Il les invite donc pendant les vacances à la ferme de sa tante pour s'amuser ensemble.";européen;78
tt0154040;Zware jongens;Zware jongens;1984;Comedy;Annemie Aertsen,Chris Cauwenberghs,Gaston Berghmans;Robbe De Hert;/kgemiy3Gn8qniLkxdPpffipL1P5.jpg;Gaston a grandi en marge de la société et évite les gens. Léo est un homme bon qui vit au-dessus de ses moyens. Le destin les rassemble.;européen;104
tt0154163;Arrivano i gatti;Arrivano i gatti;1980;Comedy;Aldo Puglisi,Bruno Lauzi,Cesare Gelli;Carlo Vanzina;/cCJAFmRpgle9tphIHIWpXuiECRV.jpg;Vérone. Les amis Jerry, Franco, Umberto et Nini visent la gloire et la fortune : chacun d'eux mène une vie frustrante en ville, s'il n'y avait pas les rares spectacles qu'ils organisent comme passe-temps dans les clubs de seniors, où ils ont peu de succès. Mais finalement, il y a pour eux l'occasion de réussir : l'invitation à Rome pour auditionner pour un casting pour une nouvelle télévision privée, New Telecineramek. Leur opportunité disparaît cependant avec l'arrestation du directeur de la chaîne pour fraude fiscale, mais ils n'abandonnent pas : déterminés à tout pour réussir dans le monde du divertissement, ils acceptent l'aide de Felice, qui les présente à un chef de groupe qui les laisse finalement entrer à Cinecittà. Incompris pour des braqueurs dans un supermarché, ils parviennent enfin à apparaître à la télé.;européen;95
tt0154298;This Pretty World;Ce joli monde;1957;Comedy;Darry Cowl,Jacques Charon,Jacques Fabbri;Carlo Rim;/cqCWPaGDGKyEsnb74zxh3s7zTAv.jpg;Pepito dirige avec autorité les agissements d'une bande de malfrats. Il a un fils naturel, Gaston, professeur de lettres à Aix-en-Provence, de son état, et qu'il n'a pour ainsi dire jamais vu. Or Gaston s'annonce pour Noël et Pepito décidant de lui faire bonne figure, s'installe dans son quartier général : un château où les truands vont pouvoir exercer leurs talents de composition. Gaston est un tendre et d'une grande naïveté, mais n'est pas insensible aux charmes de la jolie Lulu. Il croit ce qu'il voit et tout irait pour le mieux si Joseph et ses gangsters ne venaient mettre les pieds dans le plat. Sous les yeux d'une compagnie de boy-scouts, une course au trésor s'engage au sein du château. Au cours de ses pérégrinations, camouflé sous une armure de chevalier, Gaston assiste impuissant aux avances du capitaine de gendarmerie à l'égard de Lulu, qui ne semble pas dédaigner la manœuvre de séduction. Déçu, il décide de quitter le château. Par dépit amoureux, Gaston s'éloigne, sur son scooter, en emportant innocemment le magot.;français;95
